"No.","Time","Source","Destination","Protocol","Length","Info"
"220","8.555949","211.183.210.21","192.168.219.118","TCP","66","443  >  54481 [ACK] Seq=4217 Ack=2207 Win=45056 Len=0 TSval=3100769230 TSecr=878321583"
"221","8.583334","211.183.210.21","192.168.219.118","TCP","1514","443  >  54481 [ACK] Seq=4217 Ack=2207 Win=45056 Len=1448 TSval=3100769257 TSecr=878321583 [TCP PDU reassembled in 223]"
"222","8.583337","211.183.210.21","192.168.219.118","TCP","1514","443  >  54481 [PSH, ACK] Seq=5665 Ack=2207 Win=45056 Len=1448 TSval=3100769257 TSecr=878321583 [TCP PDU reassembled in 223]"
"223","8.583339","211.183.210.21","192.168.219.118","TLSv1.2","335","Application Data"
"224","8.583466","192.168.219.118","211.183.210.21","TCP","66","54481  >  443 [ACK] Seq=2207 Ack=7382 Win=127936 Len=0 TSval=878321624 TSecr=3100769257"
"225","8.583466","192.168.219.118","211.183.210.21","TCP","66","[TCP Window Update] 54481  >  443 [ACK] Seq=2207 Ack=7382 Win=131072 Len=0 TSval=878321624 TSecr=3100769257"
"226","8.586032","142.250.198.202","192.168.219.118","QUIC","85","Initial, SCID=e36ae240ca812733, PKN: 1, ACK_ECN"
"227","8.588134","142.250.198.202","192.168.219.118","QUIC","1242","Initial, SCID=e36ae240ca812733, PKN: 2, ACK_ECN, PADDING"
"228","8.588136","142.250.198.202","192.168.219.118","QUIC","1242","Initial, SCID=e36ae240ca812733, PKN: 3, CRYPTO, PADDING"
"229","8.588138","142.250.198.202","192.168.219.118","QUIC","1242","Initial, SCID=e36ae240ca812733, PKN: 4, CRYPTO, PADDING"
"230","8.588139","142.250.198.202","192.168.219.118","QUIC","1242","Initial, SCID=e36ae240ca812733, PKN: 5, CRYPTO, PADDING"
"231","8.588400","192.168.219.118","142.250.198.202","QUIC","1242","Initial, DCID=e36ae240ca812733, PKN: 2, ACK, PADDING"
"232","8.595005","192.168.219.118","211.183.210.21","TLSv1.2","552","Application Data"
"233","8.595443","192.168.219.118","1.214.68.2","DNS","82","Standard query 0x548c HTTPS talk-pilsner.kakao.com"
"234","8.595713","192.168.219.118","1.214.68.2","DNS","82","Standard query 0x3b8b A talk-pilsner.kakao.com"
"235","8.597308","192.168.219.118","1.214.68.2","DNS","81","Standard query 0x30ed A ticket-loco.kakao.com"
"236","8.603292","142.250.198.202","192.168.219.118","QUIC","1242","Handshake, SCID=e36ae240ca812733"
"237","8.603293","142.250.198.202","192.168.219.118","QUIC","1242","Handshake, SCID=e36ae240ca812733"
"238","8.603366","192.168.219.118","142.250.198.202","QUIC","81","Handshake, DCID=e36ae240ca812733"
"239","8.607922","1.214.68.2","192.168.219.118","DNS","182","Standard query response 0x548c HTTPS talk-pilsner.kakao.com CNAME talk-pilsner-1bxx2m3t.kgslb.com SOA gsx-gslb01.kakao.com"
"240","8.608465","192.168.219.118","1.214.68.2","DNS","91","Standard query 0x97f2 HTTPS talk-pilsner-1bxx2m3t.kgslb.com"
"241","8.608577","1.214.68.2","192.168.219.118","DNS","154","Standard query response 0x30ed A ticket-loco.kakao.com CNAME ticket-gslb-6z48wmzh.kgns3.com A 211.183.211.10 A 121.53.93.47"
"242","8.608585","1.214.68.2","192.168.219.118","DNS","140","Standard query response 0x3b8b A talk-pilsner.kakao.com CNAME talk-pilsner-1bxx2m3t.kgslb.com A 121.53.203.203"
"243","8.609528","192.168.219.118","211.183.211.10","TCP","78","49653  >  995 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1846495249 TSecr=0 SACK_PERM"
"244","8.609712","192.168.219.118","121.53.203.203","TCP","78","54482  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=325432225 TSecr=0 SACK_PERM"
"245","8.619793","1.214.68.2","192.168.219.118","DNS","155","Standard query response 0x97f2 HTTPS talk-pilsner-1bxx2m3t.kgslb.com SOA gsx-gslb01.kakao.com"
"246","8.622335","211.183.211.10","192.168.219.118","TCP","74","995  >  49653 [SYN, ACK, ECE] Seq=0 Ack=1 Win=2796 Len=0 MSS=1410 SACK_PERM TSval=3625950693 TSecr=1846495249 WS=1"
"247","8.622418","192.168.219.118","211.183.211.10","TCP","66","49653  >  995 [ACK] Seq=1 Ack=1 Win=131456 Len=0 TSval=1846495262 TSecr=3625950693"
"248","8.623013","121.53.203.203","192.168.219.118","TCP","74","443  >  54482 [SYN, ACK, ECE] Seq=0 Ack=1 Win=28960 Len=0 MSS=1440 SACK_PERM TSval=505595415 TSecr=325432225 WS=4096"
"249","8.623209","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=325432238 TSecr=505595415"
"250","8.623216","192.168.219.118","121.53.203.203","TCP","1494","54482  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=1428 TSval=325432239 TSecr=505595415 [TCP PDU reassembled in 251]"
"251","8.623217","192.168.219.118","121.53.203.203","TLSv1.3","183","Client Hello (SNI=talk-pilsner.kakao.com)"
"252","8.623635","192.168.219.118","211.183.211.10","SSL","334","Continuation Data"
"253","8.623927","192.168.219.118","211.183.211.10","TCP","240","49653  >  995 [PSH, ACK] Seq=269 Ack=1 Win=131456 Len=174 TSval=1846495263 TSecr=3625950693"
"254","8.636311","211.183.211.10","192.168.219.118","TCP","66","995  >  49653 [ACK] Seq=1 Ack=269 Win=2796 Len=0 TSval=3625950707 TSecr=1846495263"
"255","8.636312","211.183.211.10","192.168.219.118","TCP","66","995  >  49653 [ACK] Seq=1 Ack=443 Win=2796 Len=0 TSval=3625950707 TSecr=1846495263"
"256","8.636313","121.53.203.203","192.168.219.118","TCP","66","443  >  54482 [ACK] Seq=1 Ack=1546 Win=32768 Len=0 TSval=505595429 TSecr=325432239"
"257","8.637695","121.53.203.203","192.168.219.118","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"258","8.637696","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=1449 Ack=1546 Win=32768 Len=1448 TSval=505595430 TSecr=325432239 [TCP PDU reassembled in 259]"
"259","8.637697","121.53.203.203","192.168.219.118","TLSv1.3","1396","Application Data"
"260","8.637862","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=1546 Ack=4227 Win=127168 Len=0 TSval=325432253 TSecr=505595430"
"261","8.637862","192.168.219.118","121.53.203.203","TCP","66","[TCP Window Update] 54482  >  443 [ACK] Seq=1546 Ack=4227 Win=131072 Len=0 TSval=325432253 TSecr=505595430"
"262","8.640151","192.168.219.118","121.53.203.203","TLSv1.3","146","Change Cipher Spec, Application Data"
"263","8.640469","192.168.219.118","121.53.203.203","TLSv1.3","689","Application Data"
"264","8.640923","211.183.211.10","192.168.219.118","SSL","412","Continuation Data"
"265","8.640966","192.168.219.118","211.183.211.10","TCP","66","49653  >  995 [ACK] Seq=443 Ack=347 Win=131136 Len=0 TSval=1846495280 TSecr=3625950711"
"266","8.641279","192.168.219.118","211.183.211.10","TCP","66","49653  >  995 [FIN, ACK] Seq=443 Ack=347 Win=131136 Len=0 TSval=1846495281 TSecr=3625950711"
"267","8.641440","192.168.219.118","203.133.190.83","TCP","78","49654  >  995 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3844817773 TSecr=0 SACK_PERM"
"268","8.646774","211.183.210.21","192.168.219.118","TCP","66","443  >  54479 [ACK] Seq=4968 Ack=2831 Win=45056 Len=0 TSval=3124589501 TSecr=2724950452"
"269","8.651986","121.53.203.203","192.168.219.118","TLSv1.3","565","Application Data, Application Data"
"270","8.652053","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=2249 Ack=4726 Win=130624 Len=0 TSval=325432267 TSecr=505595444"
"271","8.652075","192.168.219.118","121.53.203.203","TLSv1.3","97","Application Data"
"272","8.653282","121.53.203.203","192.168.219.118","TLSv1.3","110","Application Data"
"273","8.653316","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=2280 Ack=4770 Win=131072 Len=0 TSval=325432269 TSecr=505595446"
"274","8.653727","203.133.190.83","192.168.219.118","TCP","74","995  >  49654 [SYN, ACK, ECE] Seq=0 Ack=1 Win=1448 Len=0 MSS=1460 SACK_PERM TSval=2651824744 TSecr=3844817773 WS=1"
"275","8.653795","192.168.219.118","203.133.190.83","TCP","66","49654  >  995 [ACK] Seq=1 Ack=1 Win=131776 Len=0 TSval=3844817785 TSecr=2651824744"
"276","8.654638","192.168.219.118","203.133.190.83","SSL","334","Continuation Data"
"277","8.654872","192.168.219.118","203.133.190.83","TCP","482","49654  >  995 [PSH, ACK] Seq=269 Ack=1 Win=131776 Len=416 TSval=3844817786 TSecr=2651824744"
"278","8.654876","211.183.211.10","192.168.219.118","TCP","66","995  >  49653 [FIN, ACK] Seq=347 Ack=444 Win=2796 Len=0 TSval=3625950726 TSecr=1846495281"
"279","8.654906","192.168.219.118","211.183.211.10","TCP","66","49653  >  995 [ACK] Seq=444 Ack=348 Win=131136 Len=0 TSval=1846495294 TSecr=3625950726"
"280","8.657818","121.53.203.203","192.168.219.118","TLSv1.3","891","Application Data"
"281","8.657819","121.53.203.203","192.168.219.118","TLSv1.3","150","Application Data"
"282","8.657820","121.53.203.203","192.168.219.118","TLSv1.3","97","Application Data"
"283","8.657863","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=2280 Ack=5710 Win=130176 Len=0 TSval=325432273 TSecr=505595450"
"284","8.658471","142.250.198.202","192.168.219.118","QUIC","1025","Protected Payload (KP0)"
"285","8.658569","192.168.219.118","142.250.198.202","QUIC","81","Handshake, DCID=e36ae240ca812733"
"286","8.659963","192.168.219.118","142.250.198.202","QUIC","131","Handshake, DCID=e36ae240ca812733"
"287","8.660265","192.168.219.118","142.250.198.202","QUIC","73","Protected Payload (KP0), DCID=e36ae240ca812733"
"288","8.660369","192.168.219.118","142.250.198.202","QUIC","92","Protected Payload (KP0), DCID=e36ae240ca812733"
"289","8.660445","192.168.219.118","142.250.198.202","QUIC","266","Protected Payload (KP0), DCID=e36ae240ca812733"
"290","8.660486","192.168.219.118","142.250.198.202","QUIC","76","Protected Payload (KP0), DCID=e36ae240ca812733"
"291","8.660535","192.168.219.118","142.250.198.202","QUIC","694","Protected Payload (KP0), DCID=e36ae240ca812733"
"292","8.665964","203.133.190.83","192.168.219.118","TCP","66","995  >  49654 [ACK] Seq=1 Ack=269 Win=1448 Len=0 TSval=2651824757 TSecr=3844817786"
"293","8.665965","203.133.190.83","192.168.219.118","TCP","66","995  >  49654 [ACK] Seq=1 Ack=685 Win=1448 Len=0 TSval=2651824757 TSecr=3844817786"
"294","8.673310","211.183.210.21","192.168.219.118","TCP","1514","443  >  54479 [ACK] Seq=4968 Ack=2831 Win=45056 Len=1448 TSval=3124589527 TSecr=2724950452 [TCP PDU reassembled in 295]"
"295","8.673311","211.183.210.21","192.168.219.118","TLSv1.2","109","Application Data"
"296","8.673404","192.168.219.118","211.183.210.21","TCP","66","54479  >  443 [ACK] Seq=2831 Ack=6459 Win=129600 Len=0 TSval=2724950531 TSecr=3124589527"
"297","8.674623","211.183.210.21","192.168.219.118","TCP","1514","443  >  54479 [ACK] Seq=6459 Ack=2831 Win=45056 Len=1448 TSval=3124589527 TSecr=2724950452 [TCP PDU reassembled in 299]"
"298","8.674625","211.183.210.21","192.168.219.118","TCP","1514","443  >  54479 [PSH, ACK] Seq=7907 Ack=2831 Win=45056 Len=1448 TSval=3124589527 TSecr=2724950452 [TCP PDU reassembled in 299]"
"299","8.674626","211.183.210.21","192.168.219.118","TLSv1.2","1295","Application Data"
"300","8.674627","211.183.210.21","192.168.219.118","TCP","1514","443  >  54479 [ACK] Seq=10584 Ack=2831 Win=45056 Len=1448 TSval=3124589527 TSecr=2724950452 [TCP PDU reassembled in 302]"
"301","8.674628","211.183.210.21","192.168.219.118","TCP","1514","443  >  54479 [PSH, ACK] Seq=12032 Ack=2831 Win=45056 Len=1448 TSval=3124589527 TSecr=2724950452 [TCP PDU reassembled in 302]"
"302","8.674629","211.183.210.21","192.168.219.118","TLSv1.2","1295","Application Data"
"303","8.674631","211.183.210.21","192.168.219.118","TCP","1514","443  >  54479 [ACK] Seq=14709 Ack=2831 Win=45056 Len=1448 TSval=3124589527 TSecr=2724950452 [TCP PDU reassembled in 319]"
"304","8.674632","211.183.210.21","192.168.219.118","TCP","1514","443  >  54479 [PSH, ACK] Seq=16157 Ack=2831 Win=45056 Len=1448 TSval=3124589527 TSecr=2724950452 [TCP PDU reassembled in 319]"
"305","8.674672","192.168.219.118","211.183.210.21","TCP","66","54479  >  443 [ACK] Seq=2831 Ack=17605 Win=119936 Len=0 TSval=2724950532 TSecr=3124589527"
"306","8.674672","192.168.219.118","211.183.210.21","TCP","66","[TCP Window Update] 54479  >  443 [ACK] Seq=2831 Ack=17605 Win=131072 Len=0 TSval=2724950532 TSecr=3124589527"
"307","8.682522","121.53.203.203","192.168.219.118","TLSv1.3","801","Application Data"
"308","8.682525","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=6445 Ack=2280 Win=36864 Len=1448 TSval=505595473 TSecr=325432267 [TCP PDU reassembled in 310]"
"309","8.682527","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=7893 Ack=2280 Win=36864 Len=1448 TSval=505595473 TSecr=325432267 [TCP PDU reassembled in 310]"
"310","8.682531","121.53.203.203","192.168.219.118","TLSv1.3","1148","Application Data"
"311","8.682534","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=10423 Ack=2280 Win=36864 Len=1448 TSval=505595473 TSecr=325432267 [TCP PDU reassembled in 313]"
"312","8.682538","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=11871 Ack=2280 Win=36864 Len=1448 TSval=505595473 TSecr=325432267 [TCP PDU reassembled in 313]"
"313","8.682541","121.53.203.203","192.168.219.118","TLSv1.3","1297","Application Data"
"314","8.682544","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=14550 Ack=2280 Win=36864 Len=1448 TSval=505595473 TSecr=325432267 [TCP PDU reassembled in 323]"
"315","8.682548","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=15998 Ack=2280 Win=36864 Len=1448 TSval=505595473 TSecr=325432267 [TCP PDU reassembled in 323]"
"316","8.682550","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=17446 Ack=2280 Win=36864 Len=1448 TSval=505595473 TSecr=325432267 [TCP PDU reassembled in 323]"
"317","8.682750","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=2280 Ack=18894 Win=117888 Len=0 TSval=325432298 TSecr=505595473"
"318","8.682750","192.168.219.118","121.53.203.203","TCP","66","[TCP Window Update] 54482  >  443 [ACK] Seq=2280 Ack=18894 Win=131072 Len=0 TSval=325432298 TSecr=505595473"
"319","8.684299","211.183.210.21","192.168.219.118","TLSv1.2","812","Application Data"
"320","8.684464","192.168.219.118","211.183.210.21","TCP","66","54479  >  443 [ACK] Seq=2831 Ack=18351 Win=130368 Len=0 TSval=2724950542 TSecr=3124589538"
"321","8.695666","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=18894 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 323]"
"322","8.695668","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=20342 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 323]"
"323","8.695669","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"324","8.695670","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=23238 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 327]"
"325","8.695671","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=24686 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 327]"
"326","8.695673","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=26134 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 327]"
"327","8.695674","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"328","8.695676","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=29030 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 329]"
"329","8.695677","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"330","8.695678","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=31926 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 331]"
"331","8.695679","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"332","8.695681","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=34822 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 337]"
"333","8.695682","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=36270 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 337]"
"334","8.695683","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=37718 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 337]"
"335","8.695684","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=39166 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 337]"
"336","8.695689","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=40614 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 337]"
"337","8.695690","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"338","8.695691","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"339","8.695692","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=44958 Ack=2280 Win=36864 Len=1448 TSval=505595487 TSecr=325432298 [TCP PDU reassembled in 340]"
"340","8.695693","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"341","8.695968","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=2280 Ack=47854 Win=102208 Len=0 TSval=325432311 TSecr=505595487"
"342","8.695969","192.168.219.118","121.53.203.203","TCP","66","[TCP Window Update] 54482  >  443 [ACK] Seq=2280 Ack=47854 Win=131072 Len=0 TSval=325432311 TSecr=505595487"
"343","8.708478","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"344","8.708480","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=49302 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 349]"
"345","8.708482","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=50750 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 349]"
"346","8.708483","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=52198 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 349]"
"347","8.708484","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=53646 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 349]"
"348","8.708485","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=55094 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 349]"
"349","8.708487","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"350","8.708488","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"351","8.708489","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=59438 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 353]"
"352","8.708490","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=60886 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 353]"
"353","8.708492","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"354","8.708493","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=63782 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 355]"
"355","8.708494","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"356","8.708495","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=66678 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 360]"
"357","8.708496","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=68126 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 360]"
"358","8.708498","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=69574 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 360]"
"359","8.708499","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=71022 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 360]"
"360","8.708500","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"361","8.708501","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=73918 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 365]"
"362","8.708502","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=75366 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 365]"
"363","8.708503","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=76814 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 365]"
"364","8.708505","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=78262 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 365]"
"365","8.708506","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"366","8.708507","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"367","8.708508","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=82606 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 369]"
"368","8.708509","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=84054 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 369]"
"369","8.708510","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"370","8.708511","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=86950 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 372]"
"371","8.708512","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=88398 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 372]"
"372","8.708513","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"373","8.708515","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=91294 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 379]"
"374","8.708516","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=92742 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 379]"
"375","8.708734","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=2280 Ack=94190 Win=84864 Len=0 TSval=325432324 TSecr=505595500"
"376","8.708735","192.168.219.118","121.53.203.203","TCP","66","[TCP Window Update] 54482  >  443 [ACK] Seq=2280 Ack=94190 Win=131072 Len=0 TSval=325432324 TSecr=505595500"
"377","8.709207","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=94190 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 379]"
"378","8.709208","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=95638 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 379]"
"379","8.709209","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"380","8.709210","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=98534 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 382]"
"381","8.709211","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=99982 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 382]"
"382","8.709212","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"383","8.709213","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=102878 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 389]"
"384","8.709214","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=104326 Ack=2280 Win=36864 Len=1448 TSval=505595500 TSecr=325432311 [TCP PDU reassembled in 389]"
"385","8.709260","192.168.219.118","121.53.203.203","TCP","66","54482  >  443 [ACK] Seq=2280 Ack=105774 Win=119488 Len=0 TSval=325432325 TSecr=505595500"
"386","8.709261","192.168.219.118","121.53.203.203","TCP","66","[TCP Window Update] 54482  >  443 [ACK] Seq=2280 Ack=105774 Win=131072 Len=0 TSval=325432325 TSecr=505595500"
"387","8.721834","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=105774 Ack=2280 Win=36864 Len=1448 TSval=505595512 TSecr=325432324 [TCP PDU reassembled in 389]"
"388","8.721836","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=107222 Ack=2280 Win=36864 Len=1448 TSval=505595512 TSecr=325432324 [TCP PDU reassembled in 389]"
"389","8.721837","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"390","8.721839","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=110118 Ack=2280 Win=36864 Len=1448 TSval=505595512 TSecr=325432324 [TCP PDU reassembled in 393]"
"391","8.721840","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=111566 Ack=2280 Win=36864 Len=1448 TSval=505595512 TSecr=325432324 [TCP PDU reassembled in 393]"
"392","8.721841","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=113014 Ack=2280 Win=36864 Len=1448 TSval=505595512 TSecr=325432324 [TCP PDU reassembled in 393]"
"393","8.721842","121.53.203.203","192.168.219.118","TLSv1.3","1514","Application Data"
"394","8.721843","121.53.203.203","192.168.219.118","TCP","1514","443  >  54482 [ACK] Seq=115910 Ack=2280 Win=36864 Len=1448 TSval=505595512 TSecr=325432324 [TCP PDU reassembled in 398]"
