"No.","Time","Source","Destination","Protocol","Length","Info"
"205","0.998402","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=19685 Win=128320 Len=0 TSval=2538774194 TSecr=4094245448"
"206","1.001817","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"207","1.001820","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"208","1.001980","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=22485 Win=128320 Len=0 TSval=2538774198 TSecr=4094245451"
"209","1.003224","142.250.71.170","192.168.219.118","TCP","66","443  >  49672 [ACK] Seq=6500 Ack=2531 Win=266496 Len=0 TSval=382833758 TSecr=2438317547"
"210","1.004394","142.250.76.227","192.168.219.118","TLSv1.3","499","Application Data"
"211","1.004453","192.168.219.118","142.250.76.227","TCP","66","49671  >  443 [ACK] Seq=2385 Ack=5908 Win=130688 Len=0 TSval=890959503 TSecr=885838179"
"212","1.006842","142.250.76.227","192.168.219.118","TLSv1.3","97","Application Data"
"213","1.006843","142.250.76.227","192.168.219.118","TLSv1.3","105","Application Data"
"214","1.006868","192.168.219.118","142.250.76.227","TCP","66","49671  >  443 [ACK] Seq=2385 Ack=5978 Win=131008 Len=0 TSval=890959506 TSecr=885838182"
"215","1.006944","192.168.219.118","142.250.76.227","TLSv1.3","105","Application Data"
"216","1.012031","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [FIN, ACK] Seq=4703 Ack=7651 Win=131072 Len=0 TSval=4042311979 TSecr=1277396706"
"217","1.012081","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [FIN, ACK] Seq=2570 Ack=6500 Win=131072 Len=0 TSval=2438317627 TSecr=382833758"
"218","1.012105","192.168.219.118","142.250.76.227","TCP","66","49671  >  443 [FIN, ACK] Seq=2424 Ack=5978 Win=131072 Len=0 TSval=890959511 TSecr=885838182"
"219","1.018975","142.250.197.4","192.168.219.118","TLSv1.3","660","Application Data"
"220","1.018978","142.250.197.4","192.168.219.118","TLSv1.3","130","Application Data"
"221","1.018980","142.250.197.4","192.168.219.118","TLSv1.3","97","Application Data"
"222","1.018982","142.250.197.4","192.168.219.118","TLSv1.3","105","Application Data"
"223","1.019098","192.168.219.118","142.250.197.4","TCP","66","49675  >  443 [ACK] Seq=2191 Ack=5851 Win=130368 Len=0 TSval=3682090430 TSecr=1882082079"
"224","1.019412","192.168.219.118","142.250.197.4","TCP","66","49675  >  443 [FIN, ACK] Seq=2191 Ack=5851 Win=131072 Len=0 TSval=3682090430 TSecr=1882082079"
"225","1.025427","142.250.76.14","192.168.219.118","QUIC","82","Initial, SCID=f3c622dc4525cdbd, PKN: 1, ACK"
"226","1.026130","142.250.76.14","192.168.219.118","QUIC","1292","Initial, SCID=f3c622dc4525cdbd, PKN: 2, ACK, PADDING"
"227","1.026133","142.250.76.14","192.168.219.118","QUIC","1292","Initial, SCID=f3c622dc4525cdbd, PKN: 3, CRYPTO, PADDING"
"228","1.026135","142.250.76.14","192.168.219.118","QUIC","1292","Initial, SCID=f3c622dc4525cdbd, PKN: 4, CRYPTO, PADDING"
"229","1.026369","192.168.219.118","142.250.76.14","QUIC","1292","Initial, DCID=f3c622dc4525cdbd, PKN: 3, ACK, PADDING"
"230","1.027946","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"231","1.027948","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"232","1.028029","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=25285 Win=128320 Len=0 TSval=2538774224 TSecr=4094245477"
"233","1.029609","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"234","1.029610","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"235","1.029633","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=28085 Win=128320 Len=0 TSval=2538774226 TSecr=4094245479"
"236","1.032814","142.250.71.170","192.168.219.118","TCP","66","443  >  49672 [ACK] Seq=6500 Ack=2570 Win=266496 Len=0 TSval=382833787 TSecr=2438317581"
"237","1.033147","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"238","1.033149","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"239","1.033241","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=30885 Win=128320 Len=0 TSval=2538774229 TSecr=4094245482"
"240","1.036484","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"241","1.036485","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"242","1.036559","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=33685 Win=128320 Len=0 TSval=2538774233 TSecr=4094245486"
"243","1.039792","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"244","1.039795","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"245","1.039885","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=36485 Win=128320 Len=0 TSval=2538774236 TSecr=4094245489"
"246","1.043135","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"247","1.043138","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"248","1.043196","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=39285 Win=128320 Len=0 TSval=2538774239 TSecr=4094245492"
"249","1.047938","142.250.76.14","192.168.219.118","QUIC","1292","Handshake, SCID=f3c622dc4525cdbd"
"250","1.047941","142.250.76.14","192.168.219.118","QUIC","1292","Handshake, SCID=f3c622dc4525cdbd"
"251","1.047943","142.250.76.14","192.168.219.118","QUIC","839","Protected Payload (KP0)"
"252","1.047946","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"253","1.047948","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"254","1.048058","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=42085 Win=128320 Len=0 TSval=2538774244 TSecr=4094245496"
"255","1.048136","192.168.219.118","142.250.76.14","TCP","78","49676  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=4103080456 TSecr=0 SACK_PERM"
"256","1.048209","192.168.219.118","142.250.76.14","QUIC","81","Handshake, DCID=f3c622dc4525cdbd"
"257","1.048965","192.168.219.118","142.250.76.14","QUIC","131","Handshake, DCID=f3c622dc4525cdbd"
"258","1.049035","192.168.219.118","142.250.76.14","QUIC","112","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"259","1.049271","192.168.219.118","142.250.76.14","QUIC","1288","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"260","1.049273","192.168.219.118","142.250.76.14","QUIC","735","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"261","1.049431","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"262","1.049433","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"263","1.049487","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=44885 Win=128320 Len=0 TSval=2538774246 TSecr=4094245499"
"264","1.050210","142.250.197.4","192.168.219.118","TCP","66","443  >  49675 [ACK] Seq=5851 Ack=2191 Win=267008 Len=0 TSval=1882082111 TSecr=3682090389"
"265","1.053408","142.250.197.4","192.168.219.118","TLSv1.3","1466","Application Data"
"266","1.053410","142.250.197.4","192.168.219.118","TLSv1.3","1044","Application Data, Application Data"
"267","1.053412","142.250.76.227","192.168.219.118","TCP","66","443  >  49671 [ACK] Seq=5978 Ack=2424 Win=266496 Len=0 TSval=885838228 TSecr=890959506"
"268","1.053460","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4099 Ack=47263 Win=128704 Len=0 TSval=2538774249 TSecr=4094245502"
"269","1.053715","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [FIN, ACK] Seq=4099 Ack=47263 Win=131072 Len=0 TSval=2538774250 TSecr=4094245502"
"270","1.056611","192.168.219.118","142.250.197.4","TCP","78","49677  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2206129236 TSecr=0 SACK_PERM"
"271","1.059963","142.250.76.227","192.168.219.118","TCP","66","443  >  49671 [FIN, ACK] Seq=5978 Ack=2425 Win=266496 Len=0 TSval=885838234 TSecr=890959511"
"272","1.060011","192.168.219.118","142.250.76.227","TCP","66","49671  >  443 [ACK] Seq=2425 Ack=5979 Win=131072 Len=0 TSval=890959559 TSecr=885838234"
"273","1.075445","142.251.170.84","192.168.219.118","TCP","66","443  >  49674 [FIN, ACK] Seq=7651 Ack=4704 Win=264448 Len=0 TSval=1277396805 TSecr=4042311979"
"274","1.075530","192.168.219.118","142.251.170.84","TCP","66","49674  >  443 [ACK] Seq=4704 Ack=7652 Win=131072 Len=0 TSval=4042312043 TSecr=1277396805"
"275","1.078483","192.168.219.118","1.214.68.2","DNS","88","Standard query 0xa317 HTTPS ogads-pa.clients6.google.com"
"276","1.078530","192.168.219.118","1.214.68.2","DNS","88","Standard query 0x25e6 A ogads-pa.clients6.google.com"
"277","1.079670","142.250.71.170","192.168.219.118","TCP","66","443  >  49672 [FIN, ACK] Seq=6500 Ack=2571 Win=266496 Len=0 TSval=382833834 TSecr=2438317627"
"278","1.079700","192.168.219.118","142.250.71.170","TCP","66","49672  >  443 [ACK] Seq=2571 Ack=6501 Win=131072 Len=0 TSval=2438317695 TSecr=382833834"
"279","1.088045","142.250.197.4","192.168.219.118","TCP","66","443  >  49675 [FIN, ACK] Seq=5851 Ack=2192 Win=267008 Len=0 TSval=1882082148 TSecr=3682090430"
"280","1.088111","192.168.219.118","142.250.197.4","TCP","66","49675  >  443 [ACK] Seq=2192 Ack=5852 Win=131072 Len=0 TSval=3682090499 TSecr=1882082148"
"281","1.090404","1.214.68.2","192.168.219.118","DNS","138","Standard query response 0xa317 HTTPS ogads-pa.clients6.google.com SOA ns1.google.com"
"282","1.092435","1.214.68.2","192.168.219.118","DNS","104","Standard query response 0x25e6 A ogads-pa.clients6.google.com A 142.250.197.74"
"283","1.092901","192.168.219.118","142.250.197.74","QUIC","1292","Initial, DCID=77b07b72e4298c87, PKN: 1, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, PING, PING, PING, PADDING, PING"
"284","1.092904","192.168.219.118","142.250.197.74","QUIC","1292","Initial, DCID=77b07b72e4298c87, PKN: 2, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO"
"285","1.093552","142.250.76.14","192.168.219.118","QUIC","995","Protected Payload (KP0)"
"286","1.093556","142.250.76.14","192.168.219.118","QUIC","163","Protected Payload (KP0)"
"287","1.093739","192.168.219.118","142.250.76.14","QUIC","74","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"288","1.095492","142.250.76.14","192.168.219.118","QUIC","69","Protected Payload (KP0)"
"289","1.106965","142.250.76.14","192.168.219.118","TCP","74","443  >  49676 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1449069795 TSecr=4103080456 WS=256"
"290","1.107033","192.168.219.118","142.250.76.14","TCP","66","49676  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=4103080515 TSecr=1449069795"
"291","1.107171","192.168.219.118","142.250.76.14","TCP","1466","49676  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=4103080515 TSecr=1449069795 [TCP PDU reassembled in 292]"
"292","1.107177","192.168.219.118","142.250.76.14","TLSv1.3","427","Client Hello (SNI=clients4.google.com)"
"293","1.120892","142.250.76.14","192.168.219.118","QUIC","66","Protected Payload (KP0)"
"294","1.121132","192.168.219.118","142.250.76.14","QUIC","73","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"295","1.121674","142.250.197.4","192.168.219.118","TCP","66","443  >  49673 [FIN, ACK] Seq=47263 Ack=4100 Win=265472 Len=0 TSval=4094245570 TSecr=2538774250"
"296","1.121830","192.168.219.118","142.250.197.4","TCP","66","49673  >  443 [ACK] Seq=4100 Ack=47264 Win=131072 Len=0 TSval=2538774318 TSecr=4094245570"
"297","1.123769","142.250.197.4","192.168.219.118","TCP","74","443  >  49677 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1038283555 TSecr=2206129236 WS=256"
"298","1.123883","192.168.219.118","142.250.197.4","TCP","66","49677  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=2206129303 TSecr=1038283555"
"299","1.124051","192.168.219.118","142.250.197.4","TCP","1466","49677  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=2206129303 TSecr=1038283555 [TCP PDU reassembled in 300]"
"300","1.124056","192.168.219.118","142.250.197.4","TLSv1.3","905","Client Hello (SNI=www.google.com)"
"301","1.162824","142.250.197.74","192.168.219.118","QUIC","82","Initial, SCID=f7b07b72e4298c87, PKN: 1, ACK"
"302","1.163760","142.250.197.74","192.168.219.118","QUIC","1292","Initial, SCID=f7b07b72e4298c87, PKN: 2, ACK, PADDING"
"303","1.163763","142.250.197.74","192.168.219.118","QUIC","1292","Initial, SCID=f7b07b72e4298c87, PKN: 3, CRYPTO, PADDING"
"304","1.163766","142.250.197.74","192.168.219.118","QUIC","1292","Initial, SCID=f7b07b72e4298c87, PKN: 4, CRYPTO, PADDING"
"305","1.164077","192.168.219.118","142.250.197.74","QUIC","1292","Initial, DCID=f7b07b72e4298c87, PKN: 3, ACK, PADDING"
"306","1.165894","142.250.76.14","192.168.219.118","TCP","66","443  >  49676 [ACK] Seq=1 Ack=1762 Win=267264 Len=0 TSval=1449069855 TSecr=4103080515"
"307","1.176277","142.250.76.14","192.168.219.118","QUIC","1288","Protected Payload (KP0)"
"308","1.176280","142.250.76.14","192.168.219.118","QUIC","1292","Protected Payload (KP0)"
"309","1.176282","142.250.76.14","192.168.219.118","QUIC","246","Protected Payload (KP0)"
"310","1.176573","192.168.219.118","142.250.76.14","QUIC","77","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"311","1.176791","142.250.76.14","192.168.219.118","QUIC","232","Protected Payload (KP0)"
"312","1.176865","192.168.219.118","142.250.76.14","QUIC","73","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"313","1.180526","192.168.219.118","142.250.76.14","QUIC","1288","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"314","1.180545","192.168.219.118","142.250.76.14","QUIC","393","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"315","1.183683","142.250.76.14","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"316","1.183687","142.250.76.14","192.168.219.118","TCP","1466","443  >  49676 [PSH, ACK] Seq=1401 Ack=1762 Win=267264 Len=1400 TSval=1449069871 TSecr=4103080515 [TCP PDU reassembled in 319]"
"317","1.183689","142.250.76.14","192.168.219.118","TCP","1466","443  >  49676 [ACK] Seq=2801 Ack=1762 Win=267264 Len=1400 TSval=1449069871 TSecr=4103080515 [TCP PDU reassembled in 319]"
"318","1.183692","142.250.76.14","192.168.219.118","TCP","1466","443  >  49676 [PSH, ACK] Seq=4201 Ack=1762 Win=267264 Len=1400 TSval=1449069871 TSecr=4103080515 [TCP PDU reassembled in 319]"
"319","1.183694","142.250.76.14","192.168.219.118","TLSv1.3","1064","Application Data"
"320","1.183696","142.250.197.74","192.168.219.118","QUIC","1292","Handshake, SCID=f7b07b72e4298c87"
"321","1.183699","142.250.197.74","192.168.219.118","QUIC","1292","Handshake, SCID=f7b07b72e4298c87"
"322","1.183701","142.250.197.74","192.168.219.118","QUIC","618","Protected Payload (KP0)"
"323","1.183846","192.168.219.118","142.250.76.14","TCP","66","49676  >  443 [ACK] Seq=1762 Ack=6599 Win=125056 Len=0 TSval=4103080592 TSecr=1449069871"
"324","1.183956","192.168.219.118","142.250.76.14","TCP","66","[TCP Window Update] 49676  >  443 [ACK] Seq=1762 Ack=6599 Win=131072 Len=0 TSval=4103080592 TSecr=1449069871"
"325","1.184236","192.168.219.118","142.250.76.14","TLSv1.3","140","Change Cipher Spec, Application Data"
"326","1.184308","192.168.219.118","142.250.197.74","QUIC","81","Handshake, DCID=f7b07b72e4298c87"
"327","1.185122","192.168.219.118","142.250.197.74","QUIC","131","Handshake, DCID=f7b07b72e4298c87"
"328","1.185161","192.168.219.118","142.250.197.74","QUIC","113","Protected Payload (KP0), DCID=f7b07b72e4298c87"
"329","1.185292","192.168.219.118","142.250.197.74","QUIC","480","Protected Payload (KP0), DCID=f7b07b72e4298c87"
"330","1.191230","142.250.197.4","192.168.219.118","TCP","66","443  >  49677 [ACK] Seq=1 Ack=1401 Win=267520 Len=0 TSval=1038283623 TSecr=2206129303"
"331","1.191233","142.250.197.4","192.168.219.118","TCP","66","443  >  49677 [ACK] Seq=1 Ack=2240 Win=266752 Len=0 TSval=1038283623 TSecr=2206129303"
"332","1.211239","142.250.197.4","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"333","1.211243","142.250.197.4","192.168.219.118","TLSv1.3","158","Application Data"
"334","1.211435","192.168.219.118","142.250.197.4","TCP","66","49677  >  443 [ACK] Seq=2240 Ack=1493 Win=130176 Len=0 TSval=2206129390 TSecr=1038283643"
"335","1.212346","192.168.219.118","142.250.197.4","TLSv1.3","140","Change Cipher Spec, Application Data"
"336","1.226740","142.250.76.14","192.168.219.118","QUIC","69","Protected Payload (KP0)"
"337","1.242920","142.250.76.14","192.168.219.118","TLSv1.3","1034","Application Data, Application Data"
"338","1.243066","192.168.219.118","142.250.76.14","TCP","66","49676  >  443 [ACK] Seq=1836 Ack=7567 Win=130112 Len=0 TSval=4103080651 TSecr=1449069932"
"339","1.251281","142.250.76.14","192.168.219.118","QUIC","66","Protected Payload (KP0)"
"340","1.254034","142.250.197.74","192.168.219.118","QUIC","1013","Protected Payload (KP0)"
"341","1.254037","142.250.197.74","192.168.219.118","QUIC","163","Protected Payload (KP0)"
"342","1.254315","192.168.219.118","142.250.197.74","QUIC","73","Protected Payload (KP0), DCID=f7b07b72e4298c87"
"343","1.254359","192.168.219.118","142.250.76.14","QUIC","74","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"344","1.255318","142.250.197.74","192.168.219.118","QUIC","69","Protected Payload (KP0)"
"345","1.261937","142.250.76.14","192.168.219.118","QUIC","498","Protected Payload (KP0)"
"346","1.261939","142.250.76.14","192.168.219.118","QUIC","76","Protected Payload (KP0)"
"347","1.261941","142.250.76.14","192.168.219.118","QUIC","182","Protected Payload (KP0)"
"348","1.262199","192.168.219.118","142.250.76.14","QUIC","77","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"349","1.283830","142.250.197.4","192.168.219.118","TCP","66","443  >  49677 [ACK] Seq=1493 Ack=2314 Win=266752 Len=0 TSval=1038283716 TSecr=2206129391"
"350","1.284465","192.168.219.118","142.250.197.74","QUIC","74","Protected Payload (KP0), DCID=f7b07b72e4298c87"
"351","1.287938","192.168.219.118","142.250.76.14","QUIC","74","Protected Payload (KP0), DCID=f3c622dc4525cdbd"
"352","1.332153","142.250.76.14","192.168.219.118","QUIC","66","Protected Payload (KP0)"
"353","1.431688","142.250.197.74","192.168.219.118","QUIC","365","Protected Payload (KP0)"
"354","1.431690","142.250.197.74","192.168.219.118","QUIC","63","Protected Payload (KP0)"
"355","1.432220","192.168.219.118","142.250.197.74","QUIC","77","Protected Payload (KP0), DCID=f7b07b72e4298c87"
"356","1.434540","192.168.219.118","142.250.197.74","QUIC","1292","Initial, DCID=2035defa84701fb3, PKN: 1, PING, PING, CRYPTO, CRYPTO, PING"
"357","1.434556","192.168.219.118","142.250.197.74","QUIC","1292","Initial, DCID=2035defa84701fb3, PKN: 2, PING, CRYPTO, PING"
"358","1.434715","192.168.219.118","142.250.197.74","QUIC","117","0-RTT, DCID=2035defa84701fb3"
"359","1.501883","142.250.197.74","192.168.219.118","QUIC","82","Initial, SCID=e035defa84701fb3, PKN: 1, ACK"
"360","1.501885","142.250.197.74","192.168.219.118","QUIC","1292","Initial, SCID=e035defa84701fb3, PKN: 2, ACK, PADDING"
"361","1.516049","142.250.197.74","192.168.219.118","QUIC","1292","Initial, SCID=e035defa84701fb3, PKN: 3, CRYPTO, PADDING"
"362","1.516052","142.250.197.74","192.168.219.118","QUIC","347","Protected Payload (KP0)"
"363","1.516054","142.250.197.74","192.168.219.118","QUIC","987","Protected Payload (KP0)"
"364","1.516056","142.250.197.74","192.168.219.118","QUIC","90","Protected Payload (KP0)"
"365","1.516893","192.168.219.118","142.250.197.74","QUIC","120","Handshake, DCID=e035defa84701fb3"
"366","1.516983","192.168.219.118","142.250.197.74","QUIC","73","Protected Payload (KP0), DCID=e035defa84701fb3"
"367","1.517377","192.168.219.118","142.250.197.74","QUIC","1288","Protected Payload (KP0), DCID=e035defa84701fb3"
"368","1.517391","192.168.219.118","142.250.197.74","QUIC","1172","Protected Payload (KP0), DCID=e035defa84701fb3"
"369","1.526077","142.250.197.74","192.168.219.118","QUIC","66","Protected Payload (KP0)"
"370","1.527083","142.250.197.74","192.168.219.118","QUIC","66","Protected Payload (KP0)"
"371","1.583018","142.250.197.74","192.168.219.118","QUIC","162","Protected Payload (KP0)"
"372","1.584347","142.250.197.74","192.168.219.118","QUIC","67","Protected Payload (KP0)"
"373","1.584647","142.250.197.74","192.168.219.118","QUIC","71","Protected Payload (KP0)"
"374","1.584796","192.168.219.118","142.250.197.74","QUIC","74","Protected Payload (KP0), DCID=e035defa84701fb3"
"375","1.964639","142.250.197.74","192.168.219.118","QUIC","880","Protected Payload (KP0)"
"376","1.964642","142.250.197.74","192.168.219.118","QUIC","143","Protected Payload (KP0)"
"377","1.965187","192.168.219.118","142.250.197.74","QUIC","77","Protected Payload (KP0), DCID=e035defa84701fb3"
"378","1.991912","142.250.197.74","192.168.219.118","QUIC","880","Protected Payload (KP0)"
"379","1.992141","192.168.219.118","142.250.197.74","QUIC","75","Protected Payload (KP0), DCID=e035defa84701fb3"
"380","2.057339","142.250.197.74","192.168.219.118","QUIC","66","Protected Payload (KP0)"
"381","2.080053","192.168.219.118","1.214.68.2","DNS","75","Standard query 0x831c HTTPS play.google.com"
"382","2.080178","192.168.219.118","1.214.68.2","DNS","75","Standard query 0x68ce A play.google.com"
"383","2.092395","1.214.68.2","192.168.219.118","DNS","125","Standard query response 0x831c HTTPS play.google.com SOA ns1.google.com"
"384","2.092945","1.214.68.2","192.168.219.118","DNS","91","Standard query response 0x68ce A play.google.com A 142.250.197.142"
"385","2.093785","192.168.219.118","142.250.197.142","QUIC","1292","Initial, DCID=4d0880c4cc98e5ab, PKN: 1, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING"
"386","2.093799","192.168.219.118","142.250.197.142","QUIC","1292","Initial, DCID=4d0880c4cc98e5ab, PKN: 2, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, CRYPTO, PING, PING, PADDING, PING"
"387","2.160996","142.250.197.142","192.168.219.118","QUIC","82","Initial, SCID=ed0880c4cc98e5ab, PKN: 1, ACK"
"388","2.161818","142.250.197.142","192.168.219.118","QUIC","1292","Initial, SCID=ed0880c4cc98e5ab, PKN: 2, ACK, PADDING"
"389","2.161821","142.250.197.142","192.168.219.118","QUIC","1292","Initial, SCID=ed0880c4cc98e5ab, PKN: 3, CRYPTO, PADDING"
"390","2.161824","142.250.197.142","192.168.219.118","QUIC","1292","Initial, SCID=ed0880c4cc98e5ab, PKN: 4, CRYPTO, PADDING"
"391","2.162241","192.168.219.118","142.250.197.142","QUIC","1292","Initial, DCID=ed0880c4cc98e5ab, PKN: 3, ACK, PADDING"
"392","2.174368","192.168.219.118","142.250.197.142","TCP","78","49678  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2028312267 TSecr=0 SACK_PERM"
"393","2.182907","142.250.197.142","192.168.219.118","QUIC","1292","Handshake, SCID=ed0880c4cc98e5ab"
"394","2.182910","142.250.197.142","192.168.219.118","QUIC","1292","Handshake, SCID=ed0880c4cc98e5ab"
"395","2.182913","142.250.197.142","192.168.219.118","QUIC","679","Protected Payload (KP0)"
"396","2.183166","192.168.219.118","142.250.197.142","QUIC","81","Handshake, DCID=ed0880c4cc98e5ab"
"397","2.184489","192.168.219.118","142.250.197.142","QUIC","82","Handshake, DCID=ed0880c4cc98e5ab"
"398","2.185994","192.168.219.118","142.250.197.142","QUIC","125","Handshake, DCID=ed0880c4cc98e5ab"
"399","2.186134","192.168.219.118","142.250.197.142","QUIC","110","Protected Payload (KP0), DCID=ed0880c4cc98e5ab"
"400","2.186678","192.168.219.118","142.250.197.142","QUIC","438","Protected Payload (KP0), DCID=ed0880c4cc98e5ab"
"401","2.242116","142.250.197.142","192.168.219.118","TCP","74","443  >  49678 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=624644333 TSecr=2028312267 WS=256"
"402","2.242299","192.168.219.118","142.250.197.142","TCP","66","49678  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=2028312335 TSecr=624644333"
"403","2.242992","192.168.219.118","142.250.197.142","TCP","1466","49678  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=2028312336 TSecr=624644333 [TCP PDU reassembled in 404]"
"404","2.243013","192.168.219.118","142.250.197.142","TLSv1.3","391","Client Hello (SNI=play.google.com)"
"405","2.252683","142.250.197.142","192.168.219.118","QUIC","673","Protected Payload (KP0)"
"406","2.252685","142.250.197.142","192.168.219.118","QUIC","163","Protected Payload (KP0)"
"407","2.253014","192.168.219.118","142.250.197.142","QUIC","73","Protected Payload (KP0), DCID=ed0880c4cc98e5ab"
"408","2.253653","142.250.197.142","192.168.219.118","QUIC","69","Protected Payload (KP0)"
"409","2.266848","142.250.197.142","192.168.219.118","QUIC","336","Protected Payload (KP0)"
"410","2.266851","142.250.197.142","192.168.219.118","QUIC","63","Protected Payload (KP0)"
"411","2.267074","192.168.219.118","142.250.197.142","QUIC","77","Protected Payload (KP0), DCID=ed0880c4cc98e5ab"
"412","2.269449","192.168.219.118","142.250.197.142","QUIC","1292","Initial, DCID=292e98f1f93990b1, PKN: 1, PING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO"
"413","2.269486","192.168.219.118","142.250.197.142","QUIC","1292","Initial, DCID=292e98f1f93990b1, PKN: 2, PING, PING, CRYPTO, PING, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PING, PING, PADDING"
"414","2.269620","192.168.219.118","142.250.197.142","QUIC","121","0-RTT, DCID=292e98f1f93990b1"
"415","2.297055","192.168.219.118","142.250.197.142","QUIC","74","Protected Payload (KP0), DCID=ed0880c4cc98e5ab"
"416","2.310277","142.250.197.142","192.168.219.118","TCP","66","443  >  49678 [ACK] Seq=1 Ack=1726 Win=267264 Len=0 TSval=624644402 TSecr=2028312336"
"417","2.328529","142.250.197.142","192.168.219.118","TLSv1.3","1466","Server Hello, Change Cipher Spec"
