"No.","Time","Source","Destination","Protocol","Length","Info"
"3371","14.300627","192.168.219.118","104.16.80.73","TCP","66","49980  >  443 [ACK] Seq=2450 Ack=4018 Win=130560 Len=0 TSval=3617577937 TSecr=3687673301"
"3372","14.300825","192.168.219.118","51.79.152.76","TLSv1.2","101","Application Data"
"3373","14.300835","192.168.219.118","104.16.80.73","TLSv1.3","97","Application Data"
"3374","14.301142","192.168.219.118","98.82.156.107","TLSv1.2","839","Application Data"
"3375","14.301471","15.235.181.45","192.168.219.118","TLSv1.3","733","Application Data"
"3376","14.301523","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7174 Ack=24214 Win=131072 Len=0 TSval=1420236026 TSecr=3619064070"
"3377","14.302719","54.179.254.111","192.168.219.118","TLSv1.2","269","Application Data"
"3378","14.302780","192.168.219.118","54.179.254.111","TCP","66","49786  >  443 [ACK] Seq=461 Ack=588 Win=2045 Len=0 TSval=91287411 TSecr=2675670330"
"3379","14.303231","192.168.219.118","51.79.152.76","TLSv1.2","161","Application Data"
"3380","14.303729","182.161.74.33","192.168.219.118","TCP","66","443  >  49856 [ACK] Seq=556 Ack=2 Win=68 Len=0 TSval=568576884 TSecr=1747336465"
"3381","14.307232","220.150.223.50","192.168.219.118","TCP","74","443  >  49979 [SYN, ACK, ECE] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=1135504131 TSecr=2043969440 WS=128"
"3382","14.307405","192.168.219.118","220.150.223.50","TCP","66","49979  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=0 TSval=2043969485 TSecr=1135504131"
"3383","14.307480","192.168.219.118","220.150.223.50","TCP","1514","49979  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=1448 TSval=2043969485 TSecr=1135504131 [TCP PDU reassembled in 3384]"
"3384","14.307483","192.168.219.118","220.150.223.50","TLSv1.2","346","Client Hello (SNI=sync-dsp.ad-m.asia)"
"3385","14.308912","52.223.40.198","192.168.219.118","TCP","66","443  >  49800 [ACK] Seq=904 Ack=367 Win=435 Len=0 TSval=1286612745 TSecr=1144954218"
"3386","14.311171","23.106.50.36","192.168.219.118","TCP","74","443  >  49977 [SYN, ACK, ECE] Seq=0 Ack=1 Win=7240 Len=0 MSS=1460 SACK_PERM TSval=3567882306 TSecr=334357319 WS=8"
"3387","14.311291","192.168.219.118","23.106.50.36","TCP","66","49977  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=0 TSval=334357396 TSecr=3567882306"
"3388","14.311386","192.168.219.118","23.106.50.36","TCP","1514","49977  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=1448 TSval=334357396 TSecr=3567882306 [TCP PDU reassembled in 3389]"
"3389","14.311389","192.168.219.118","23.106.50.36","TLSv1.3","360","Client Hello (SNI=ssbsync-global.smartadserver.com)"
"3390","14.311786","142.250.198.34","192.168.219.118","UDP","290","443  >  62326 Len=248"
"3391","14.311787","142.250.198.34","192.168.219.118","UDP","64","443  >  62326 Len=22"
"3392","14.311978","192.168.219.118","142.250.198.34","UDP","77","62326  >  443 Len=35"
"3393","14.312924","192.168.219.118","15.235.181.45","TLSv1.3","109","Application Data"
"3394","14.315522","142.250.198.34","192.168.219.118","UDP","70","443  >  62326 Len=28"
"3395","14.315523","69.173.158.64","192.168.219.118","TCP","66","443  >  49935 [ACK] Seq=11253 Ack=8618 Win=118736 Len=0 TSval=2529669470 TSecr=1849443177"
"3396","14.316777","69.173.158.64","192.168.219.118","TLSv1.3","1452","Application Data"
"3397","14.316839","192.168.219.118","69.173.158.64","TCP","66","49935  >  443 [ACK] Seq=8618 Ack=12639 Win=129728 Len=0 TSval=1849443272 TSecr=2529669470"
"3398","14.318556","104.16.80.73","192.168.219.118","TLSv1.3","288","Application Data"
"3399","14.318560","104.16.80.73","192.168.219.118","TLSv1.3","112","Application Data"
"3400","14.318562","104.16.80.73","192.168.219.118","TLSv1.3","1457","Application Data"
"3401","14.318565","104.16.80.73","192.168.219.118","TLSv1.3","1457","Application Data"
"3402","14.318568","104.16.80.73","192.168.219.118","TLSv1.3","1514","Application Data"
"3403","14.318571","104.16.80.73","192.168.219.118","TLSv1.3","1400","Application Data"
"3404","14.318575","104.16.80.73","192.168.219.118","TLSv1.3","1501","Application Data, Application Data"
"3405","14.318578","104.16.80.73","192.168.219.118","TLSv1.3","138","Application Data, Application Data"
"3406","14.318768","192.168.219.118","104.16.80.73","TCP","66","49980  >  443 [ACK] Seq=2481 Ack=11357 Win=123776 Len=0 TSval=3617577955 TSecr=3687673319"
"3407","14.318898","192.168.219.118","104.16.80.73","TCP","66","[TCP Window Update] 49980  >  443 [ACK] Seq=2481 Ack=11357 Win=131072 Len=0 TSval=3617577955 TSecr=3687673319"
"3408","14.324598","172.64.153.66","192.168.219.118","TLSv1.3","316","Application Data"
"3409","14.324601","172.64.153.66","192.168.219.118","TLSv1.3","759","Application Data"
"3410","14.324602","172.64.153.66","192.168.219.118","TLSv1.3","107","Application Data"
"3411","14.324604","172.64.153.66","192.168.219.118","TLSv1.3","97","Application Data"
"3412","14.324752","192.168.219.118","172.64.153.66","TCP","66","49968  >  443 [ACK] Seq=3515 Ack=9498 Win=130112 Len=0 TSval=1858452753 TSecr=281011811"
"3413","14.325451","103.43.91.249","192.168.219.118","TLSv1.2","389","Application Data"
"3414","14.325522","192.168.219.118","103.43.91.249","TCP","66","49942  >  443 [ACK] Seq=3677 Ack=4691 Win=130752 Len=0 TSval=2142614088 TSecr=4087697237"
"3415","14.326196","192.168.219.118","172.64.153.66","TLSv1.3","180","Application Data"
"3416","14.326214","192.168.219.118","172.64.153.66","TCP","1454","49968  >  443 [ACK] Seq=3629 Ack=9498 Win=131072 Len=1388 TSval=1858452754 TSecr=281011811 [TCP PDU reassembled in 3417]"
"3417","14.326216","192.168.219.118","172.64.153.66","TLSv1.3","935","Application Data"
"3418","14.327176","192.168.219.118","69.173.158.64","TLSv1.3","1211","Application Data"
"3419","14.330658","142.250.198.34","192.168.219.118","UDP","459","443  >  62326 Len=417"
"3420","14.330660","142.250.198.34","192.168.219.118","UDP","64","443  >  62326 Len=22"
"3421","14.330900","192.168.219.118","142.250.198.34","UDP","77","62326  >  443 Len=35"
"3422","14.331010","192.168.219.118","142.250.198.34","UDP","82","62326  >  443 Len=40"
"3423","14.331835","192.168.219.118","35.244.159.8","UDP","168","52700  >  443 Len=126"
"3424","14.332230","54.230.62.67","192.168.219.118","TLSv1.3","443","Application Data"
"3425","14.332282","192.168.219.118","54.230.62.67","TCP","66","49978  >  443 [ACK] Seq=2412 Ack=6499 Win=130752 Len=0 TSval=1704448037 TSecr=1133516568"
"3426","14.332405","192.168.219.118","54.230.62.67","TLSv1.3","101","Application Data"
"3427","14.332699","192.168.219.118","54.230.62.67","TLSv1.3","142","Application Data"
"3428","14.333462","35.244.159.8","192.168.219.118","UDP","70","443  >  52700 Len=28"
"3429","14.336876","142.250.198.34","192.168.219.118","UDP","250","443  >  62326 Len=208"
"3430","14.336879","142.250.198.34","192.168.219.118","UDP","64","443  >  62326 Len=22"
"3431","14.337068","192.168.219.118","142.250.198.34","UDP","77","62326  >  443 Len=35"
"3432","14.338204","172.64.153.66","192.168.219.118","TCP","66","443  >  49968 [ACK] Seq=9498 Ack=3629 Win=139264 Len=0 TSval=281011826 TSecr=1858452754"
"3433","14.338206","172.64.153.66","192.168.219.118","TCP","66","443  >  49968 [ACK] Seq=9498 Ack=5886 Win=139264 Len=0 TSval=281011826 TSecr=1858452754"
"3434","14.342315","23.40.45.20","192.168.219.118","TCP","66","443  >  49830 [ACK] Seq=1 Ack=381 Win=482 Len=0 TSval=1680649215 TSecr=873479655"
"3435","14.342316","15.235.181.45","192.168.219.118","TCP","66","2000  >  49926 [ACK] Seq=24214 Ack=7100 Win=73856 Len=0 TSval=3619064111 TSecr=1420235939"
"3436","14.342317","15.235.181.45","192.168.219.118","TLSv1.3","708","Application Data"
"3437","14.342438","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7217 Ack=24856 Win=131072 Len=0 TSval=1420236067 TSecr=3619064112"
"3438","14.343687","23.40.45.20","192.168.219.118","TLSv1.2","105","Application Data"
"3439","14.343774","192.168.219.118","23.40.45.20","TCP","66","49830  >  443 [ACK] Seq=381 Ack=40 Win=2048 Len=0 TSval=873479709 TSecr=1680649216"
"3440","14.344893","172.64.153.66","192.168.219.118","TLSv1.3","225","Application Data"
"3441","14.344941","192.168.219.118","172.64.153.66","TCP","66","49968  >  443 [ACK] Seq=5886 Ack=9657 Win=130944 Len=0 TSval=1858452773 TSecr=281011832"
"3442","14.346236","192.168.219.118","15.235.181.45","TLSv1.3","108","Application Data"
"3443","14.346796","54.230.62.67","192.168.219.118","TCP","66","443  >  49978 [ACK] Seq=6499 Ack=2523 Win=72192 Len=0 TSval=1133516582 TSecr=1704448037"
"3444","14.348244","35.244.159.8","192.168.219.118","UDP","336","443  >  52700 Len=294"
"3445","14.348245","23.40.45.20","192.168.219.118","TLSv1.2","234","Application Data"
"3446","14.348247","23.40.45.20","192.168.219.118","TLSv1.2","321","Application Data"
"3447","14.348289","192.168.219.118","23.40.45.20","TCP","66","49830  >  443 [ACK] Seq=381 Ack=463 Win=2042 Len=0 TSval=873479713 TSecr=1680649221"
"3448","14.348707","192.168.219.118","35.244.159.8","UDP","77","52700  >  443 Len=35"
"3449","14.348720","192.168.219.118","23.40.45.20","TLSv1.2","101","Application Data"
"3450","14.353160","220.150.223.50","192.168.219.118","TCP","66","443  >  49979 [ACK] Seq=1 Ack=1729 Win=31872 Len=0 TSval=1135504177 TSecr=2043969485"
"3451","14.361697","23.40.45.20","192.168.219.118","TCP","66","443  >  49830 [ACK] Seq=463 Ack=416 Win=482 Len=0 TSval=1680649232 TSecr=873479714"
"3452","14.363201","18.183.0.120","192.168.219.118","TCP","66","443  >  49789 [ACK] Seq=1109 Ack=186 Win=15 Len=0 TSval=2474412859 TSecr=712586730"
"3453","14.365725","35.213.7.90","192.168.219.118","TCP","66","443  >  49799 [ACK] Seq=401 Ack=410 Win=1042 Len=0 TSval=1228156887 TSecr=2588015797"
"3454","14.376144","51.79.152.76","192.168.219.118","TCP","66","443  >  49784 [ACK] Seq=3370 Ack=827 Win=83 Len=0 TSval=189391178 TSecr=2777558985"
"3455","14.378561","51.79.152.76","192.168.219.118","TLSv1.2","428","Application Data"
"3456","14.378689","192.168.219.118","51.79.152.76","TCP","66","49784  >  443 [ACK] Seq=922 Ack=3732 Win=2043 Len=0 TSval=2777559066 TSecr=189391181"
"3457","14.379816","192.168.219.118","15.235.181.45","TLSv1.3","109","Application Data"
"3458","14.380069","142.250.198.34","192.168.219.118","UDP","69","443  >  62326 Len=27"
"3459","14.380070","23.47.133.192","192.168.219.118","TCP","66","443  >  49802 [ACK] Seq=228 Ack=483 Win=575 Len=0 TSval=2332081488 TSecr=1754094240"
"3460","14.381708","15.235.181.45","192.168.219.118","TCP","66","2000  >  49926 [ACK] Seq=24856 Ack=7174 Win=73856 Len=0 TSval=3619064151 TSecr=1420236005"
"3461","14.381709","15.235.181.45","192.168.219.118","TLSv1.3","91","Application Data"
"3462","14.381774","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7302 Ack=24881 Win=131072 Len=0 TSval=1420236107 TSecr=3619064151"
"3463","14.381966","192.168.219.118","15.235.181.45","TLSv1.3","97","Application Data"
"3464","14.382552","35.244.159.8","192.168.219.118","UDP","129","443  >  52700 Len=87"
"3465","14.382553","15.235.181.45","192.168.219.118","TLSv1.3","695","Application Data"
"3466","14.382592","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7333 Ack=25510 Win=131072 Len=0 TSval=1420236108 TSecr=3619064152"
"3467","14.387028","54.230.62.67","192.168.219.118","TLSv1.3","598","Application Data"
"3468","14.387101","192.168.219.118","54.230.62.67","TCP","66","49978  >  443 [ACK] Seq=2523 Ack=7031 Win=130560 Len=0 TSval=1704448092 TSecr=1133516622"
"3469","14.387345","192.168.219.118","54.230.62.67","TLSv1.3","101","Application Data"
"3470","14.387870","192.168.219.118","1.214.68.2","DNS","74","Standard query 0x1f8e HTTPS jp-u.openx.net"
"3471","14.387921","192.168.219.118","1.214.68.2","DNS","74","Standard query 0xdc7a A jp-u.openx.net"
"3472","14.388809","23.106.50.36","192.168.219.118","TCP","66","443  >  49977 [ACK] Seq=1 Ack=1743 Win=5504 Len=0 TSval=3567882384 TSecr=334357396"
"3473","14.389483","23.106.50.36","192.168.219.118","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"3474","14.389485","23.106.50.36","192.168.219.118","TCP","1514","443  >  49977 [PSH, ACK] Seq=1449 Ack=1743 Win=5504 Len=1448 TSval=3567882385 TSecr=334357396 [TCP PDU reassembled in 3475]"
"3475","14.389488","23.106.50.36","192.168.219.118","TLSv1.3","462","Application Data, Application Data, Application Data"
"3476","14.389577","192.168.219.118","23.106.50.36","TCP","66","49977  >  443 [ACK] Seq=1743 Ack=3293 Win=128512 Len=0 TSval=334357474 TSecr=3567882385"
"3477","14.390890","192.168.219.118","23.106.50.36","TLSv1.3","146","Change Cipher Spec, Application Data"
"3478","14.390959","192.168.219.118","23.106.50.36","TLSv1.3","158","Application Data"
"3479","14.391019","192.168.219.118","23.106.50.36","TLSv1.3","743","Application Data"
"3480","14.395371","142.250.198.34","192.168.219.118","UDP","250","443  >  62326 Len=208"
"3481","14.395374","142.250.198.34","192.168.219.118","UDP","64","443  >  62326 Len=22"
"3482","14.395615","192.168.219.118","142.250.198.34","UDP","77","62326  >  443 Len=35"
"3483","14.398804","1.214.68.2","192.168.219.118","DNS","106","Standard query response 0xdc7a A jp-u.openx.net A 34.98.64.218 A 35.244.159.8"
"3484","14.398806","1.214.68.2","192.168.219.118","DNS","167","Standard query response 0x1f8e HTTPS jp-u.openx.net SOA ns-cloud-c1.googledomains.com"
"3485","14.398807","142.250.198.34","192.168.219.118","UDP","65","443  >  62326 Len=23"
"3486","14.399280","192.168.219.118","35.244.159.8","TLSv1.2","230","Application Data"
"3487","14.407305","23.67.53.11","192.168.219.118","TLSv1.3","681","Application Data"
"3488","14.407419","192.168.219.118","23.67.53.11","TCP","66","49975  >  443 [ACK] Seq=2601 Ack=4879 Win=130496 Len=0 TSval=4178649404 TSecr=2858825283"
"3489","14.407707","192.168.219.118","35.244.159.8","UDP","78","52700  >  443 Len=36"
"3490","14.408443","192.168.219.118","51.79.152.76","TLSv1.2","175","Application Data"
"3491","14.409792","69.173.158.64","192.168.219.118","TCP","66","[TCP Window Update] 443  >  49935 [ACK] Seq=12639 Ack=8618 Win=127424 Len=0 TSval=2529669493 TSecr=1849443272"
"3492","14.413621","192.168.219.118","15.235.181.45","TLSv1.3","108","Application Data"
"3493","14.415359","35.244.159.8","192.168.219.118","TCP","66","443  >  49819 [ACK] Seq=810 Ack=515 Win=1039 Len=0 TSval=914861139 TSecr=653856797"
"3494","14.420867","69.173.158.64","192.168.219.118","TCP","66","443  >  49935 [ACK] Seq=12639 Ack=9763 Win=130320 Len=0 TSval=2529669496 TSecr=1849443282"
"3495","14.422231","69.173.158.64","192.168.219.118","TLSv1.3","1456","Application Data"
"3496","14.422234","69.173.158.64","192.168.219.118","TLSv1.3","242","Application Data"
"3497","14.422235","15.235.181.45","192.168.219.118","TLSv1.3","716","Application Data"
"3498","14.422341","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7375 Ack=26160 Win=130432 Len=0 TSval=1420236147 TSecr=3619064191"
"3499","14.422395","192.168.219.118","69.173.158.64","TCP","66","49935  >  443 [ACK] Seq=9763 Ack=14205 Win=129536 Len=0 TSval=1849443377 TSecr=2529669496"
"3500","14.422739","192.168.219.118","142.250.198.34","UDP","74","62326  >  443 Len=32"
"3501","14.423399","192.168.219.118","172.64.153.66","TLSv1.3","279","Application Data"
"3502","14.426215","50.116.239.135","192.168.219.118","TCP","66","443  >  49938 [ACK] Seq=6891 Ack=2677 Win=35840 Len=0 TSval=2269018307 TSecr=3461575508"
"3503","14.428324","50.116.239.135","192.168.219.118","TLSv1.3","533","Application Data"
"3504","14.428326","142.250.198.34","192.168.219.118","UDP","66","443  >  62326 Len=24"
"3505","14.428459","192.168.219.118","50.116.239.135","TCP","66","49938  >  443 [ACK] Seq=2677 Ack=7358 Win=130624 Len=0 TSval=3461575686 TSecr=2269018309"
"3506","14.429434","192.168.219.118","35.244.159.8","UDP","178","52700  >  443 Len=136"
"3507","14.437201","80.77.87.162","192.168.219.118","TCP","74","443  >  49973 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=2059077538 TSecr=2837085036 WS=1024"
"3508","14.437357","192.168.219.118","80.77.87.162","TCP","66","49973  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=0 TSval=2837085251 TSecr=2059077538"
"3509","14.437554","192.168.219.118","80.77.87.162","TCP","1514","49973  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=1448 TSval=2837085251 TSecr=2059077538 [TCP PDU reassembled in 3510]"
"3510","14.437559","192.168.219.118","80.77.87.162","TLSv1.2","649","Client Hello (SNI=cs.admanmedia.com)"
"3511","14.440192","35.244.159.8","192.168.219.118","UDP","69","443  >  52700 Len=27"
"3512","14.446605","192.168.219.118","15.235.181.45","TLSv1.3","109","Application Data"
"3513","14.448277","54.230.62.67","192.168.219.118","TCP","66","443  >  49978 [ACK] Seq=7031 Ack=2558 Win=72192 Len=0 TSval=1133516684 TSecr=1704448092"
"3514","14.449542","35.244.159.8","192.168.219.118","TLSv1.2","164","Application Data"
"3515","14.449544","35.244.159.8","192.168.219.118","TLSv1.2","140","Application Data"
"3516","14.449546","35.244.159.8","192.168.219.118","TLSv1.2","105","Application Data"
"3517","14.449642","192.168.219.118","35.244.159.8","TCP","66","49819  >  443 [ACK] Seq=515 Ack=1021 Win=2045 Len=0 TSval=653856848 TSecr=914861174"
"3518","14.450203","192.168.219.118","35.244.159.8","TLSv1.2","105","Application Data"
"3519","14.451787","13.32.230.117","192.168.219.118","TCP","66","443  >  49971 [ACK] Seq=1 Ack=1796 Win=69632 Len=0 TSval=4228818282 TSecr=1727485658"
"3520","14.451789","82.145.213.8","192.168.219.118","TLSv1.2","720","Application Data"
"3521","14.451882","192.168.219.118","82.145.213.8","TCP","66","49846  >  443 [ACK] Seq=759 Ack=655 Win=2038 Len=0 TSval=3489120891 TSecr=3641896972"
"3522","14.452449","13.32.230.117","192.168.219.118","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"3523","14.452452","13.32.230.117","192.168.219.118","TCP","1494","443  >  49971 [PSH, ACK] Seq=1429 Ack=1796 Win=69632 Len=1428 TSval=4228818283 TSecr=1727485658 [TCP PDU reassembled in 3527]"
"3524","14.452455","13.32.230.117","192.168.219.118","TCP","1494","443  >  49971 [ACK] Seq=2857 Ack=1796 Win=69632 Len=1428 TSval=4228818283 TSecr=1727485658 [TCP PDU reassembled in 3527]"
"3525","14.452497","192.168.219.118","13.32.230.117","TCP","66","49971  >  443 [ACK] Seq=1796 Ack=4285 Win=127168 Len=0 TSval=1727485811 TSecr=4228818283"
"3526","14.452539","192.168.219.118","13.32.230.117","TCP","66","[TCP Window Update] 49971  >  443 [ACK] Seq=1796 Ack=4285 Win=131072 Len=0 TSval=1727485811 TSecr=4228818283"
"3527","14.452925","13.32.230.117","192.168.219.118","TLSv1.3","1494","Application Data"
"3528","14.452927","13.32.230.117","192.168.219.118","TLSv1.3","275","Application Data, Application Data"
"3529","14.452970","192.168.219.118","13.32.230.117","TCP","66","49971  >  443 [ACK] Seq=1796 Ack=5922 Win=129472 Len=0 TSval=1727485812 TSecr=4228818284"
"3530","14.453826","192.168.219.118","13.32.230.117","TLSv1.3","130","Change Cipher Spec, Application Data"
"3531","14.453964","192.168.219.118","13.32.230.117","TLSv1.3","158","Application Data"
"3532","14.453995","192.168.219.118","13.32.230.117","TLSv1.3","601","Application Data"
"3533","14.456414","69.173.156.149","192.168.219.118","TCP","74","443  >  49974 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 WS=4 SACK_PERM TSval=3615932577 TSecr=1925442449"
"3534","14.456561","192.168.219.118","69.173.156.149","TCP","66","49974  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=0 TSval=1925442672 TSecr=3615932577"
"3535","14.456722","192.168.219.118","69.173.156.149","TCP","1514","49974  >  443 [ACK] Seq=1 Ack=1 Win=131776 Len=1448 TSval=1925442673 TSecr=3615932577 [TCP PDU reassembled in 3536]"
"3536","14.456727","192.168.219.118","69.173.156.149","TLSv1.3","355","Client Hello (SNI=pixel-eu.rubiconproject.com)"
"3537","14.461505","35.244.159.8","192.168.219.118","TCP","66","443  >  49819 [ACK] Seq=1021 Ack=554 Win=1039 Len=0 TSval=914861186 TSecr=653856848"
"3538","14.462243","15.235.181.45","192.168.219.118","TLSv1.3","658","Application Data"
"3539","14.462347","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7418 Ack=26752 Win=130496 Len=0 TSval=1420236187 TSecr=3619064231"
"3540","14.467348","192.168.219.118","35.244.159.8","UDP","74","52700  >  443 Len=32"
"3541","14.469624","23.106.50.36","192.168.219.118","TLSv1.3","353","Application Data"
"3542","14.469627","23.106.50.36","192.168.219.118","TLSv1.3","353","Application Data"
"3543","14.469629","23.106.50.36","192.168.219.118","TLSv1.3","130","Application Data"
"3544","14.469732","192.168.219.118","23.106.50.36","TCP","66","49977  >  443 [ACK] Seq=2592 Ack=3931 Win=130496 Len=0 TSval=334357555 TSecr=3567882465"
"3545","14.469848","192.168.219.118","23.106.50.36","TLSv1.3","97","Application Data"
"3546","14.471010","23.106.50.36","192.168.219.118","TLSv1.3","133","Application Data"
"3547","14.471077","192.168.219.118","23.106.50.36","TCP","66","49977  >  443 [ACK] Seq=2623 Ack=3998 Win=131008 Len=0 TSval=334357556 TSecr=3567882467"
"3548","14.476398","15.235.181.45","192.168.219.118","TCP","66","2000  >  49926 [ACK] Seq=26752 Ack=7333 Win=73856 Len=0 TSval=3619064245 TSecr=1420236105"
"3549","14.476401","15.235.181.45","192.168.219.118","TLSv1.3","91","Application Data"
"3550","14.476542","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7418 Ack=26777 Win=131072 Len=0 TSval=1420236201 TSecr=3619064246"
"3551","14.476767","192.168.219.118","15.235.181.45","TLSv1.3","97","Application Data"
"3552","14.476947","172.64.153.66","192.168.219.118","TCP","66","443  >  49968 [ACK] Seq=9657 Ack=6099 Win=139264 Len=0 TSval=281011965 TSecr=1858452851"
"3553","14.479381","35.244.159.8","192.168.219.118","UDP","123","443  >  52700 Len=81"
"3554","14.480239","192.168.219.118","15.235.181.45","TLSv1.3","109","Application Data"
"3555","14.484128","51.79.152.76","192.168.219.118","TLSv1.2","428","Application Data"
"3556","14.484245","192.168.219.118","51.79.152.76","TCP","66","49784  >  443 [ACK] Seq=1031 Ack=4094 Win=2043 Len=0 TSval=2777559171 TSecr=189391287"
"3557","14.484985","192.168.219.118","34.1.250.35","TCP","78","49981  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3863413695 TSecr=0 SACK_PERM"
"3558","14.487636","142.250.198.34","192.168.219.118","UDP","66","443  >  62326 Len=24"
"3559","14.491304","172.64.153.66","192.168.219.118","TLSv1.3","370","Application Data"
"3560","14.491568","192.168.219.118","172.64.153.66","TCP","66","49968  >  443 [ACK] Seq=6099 Ack=9961 Win=130816 Len=0 TSval=1858452919 TSecr=281011979"
"3561","14.494889","192.168.219.118","1.214.68.2","DNS","80","Standard query 0x3842 HTTPS ssum.casalemedia.com"
"3562","14.494957","192.168.219.118","1.214.68.2","DNS","80","Standard query 0x1b6b A ssum.casalemedia.com"
"3563","14.501368","15.235.181.45","192.168.219.118","TLSv1.3","716","Application Data"
"3564","14.501491","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7492 Ack=27427 Win=131072 Len=0 TSval=1420236226 TSecr=3619064270"
"3565","14.505704","1.214.68.2","192.168.219.118","DNS","117","Standard query response 0x3842 HTTPS ssum.casalemedia.com HTTPS"
"3566","14.506048","192.168.219.118","35.244.159.8","UDP","78","52700  >  443 Len=36"
"3567","14.506846","1.214.68.2","192.168.219.118","DNS","112","Standard query response 0x1b6b A ssum.casalemedia.com A 104.18.26.193 A 104.18.27.193"
"3568","14.507212","192.168.219.118","104.18.27.193","QUIC","737","Protected Payload (KP0), DCID=012ece30551d7a38282eec31781d4b9195f1121b"
"3569","14.514010","192.168.219.118","15.235.181.45","TLSv1.3","109","Application Data"
"3570","14.515301","69.173.158.64","192.168.219.118","TCP","66","[TCP Window Update] 443  >  49935 [ACK] Seq=14205 Ack=9763 Win=141904 Len=0 TSval=2529669520 TSecr=1849443377"
"3571","14.517952","104.18.27.193","192.168.219.118","QUIC","65","Protected Payload (KP0)"
"3572","14.517953","98.82.156.107","192.168.219.118","TLSv1.2","565","Application Data"
"3573","14.518076","192.168.219.118","98.82.156.107","TCP","66","49841  >  443 [ACK] Seq=2675 Ack=2464 Win=2041 Len=0 TSval=3935884245 TSecr=239349322"
"3574","14.533858","220.150.223.50","192.168.219.118","TLSv1.2","1514","Server Hello"
"3575","14.533861","220.150.223.50","192.168.219.118","TCP","1514","443  >  49979 [PSH, ACK] Seq=1449 Ack=1729 Win=31872 Len=1448 TSval=1135504358 TSecr=2043969485 [TCP PDU reassembled in 3576]"
"3576","14.533864","220.150.223.50","192.168.219.118","TLSv1.2","677","Certificate, Server Key Exchange, Server Hello Done"
"3577","14.534015","192.168.219.118","220.150.223.50","TCP","66","49979  >  443 [ACK] Seq=1729 Ack=3508 Win=128320 Len=0 TSval=2043969712 TSecr=1135504358"
"3578","14.535176","192.168.219.118","220.150.223.50","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"3579","14.535309","192.168.219.118","220.150.223.50","TLSv1.2","756","Application Data"
"3580","14.535860","34.1.250.35","192.168.219.118","TCP","74","443  >  49976 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=2159470046 TSecr=3233540187 WS=256"
"3581","14.535965","192.168.219.118","34.1.250.35","TCP","66","49976  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=3233540489 TSecr=2159470046"
"3582","14.536204","192.168.219.118","34.1.250.35","TCP","1466","49976  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=1400 TSval=3233540489 TSecr=2159470046 [TCP PDU reassembled in 3583]"
"3583","14.536209","192.168.219.118","34.1.250.35","TLSv1.3","456","Client Hello (SNI=rtb.mfadsrvr.com)"
"3584","14.540529","15.235.181.45","192.168.219.118","TCP","66","2000  >  49926 [ACK] Seq=27427 Ack=7418 Win=73856 Len=0 TSval=3619064310 TSecr=1420236139"
"3585","14.541562","35.244.159.8","192.168.219.118","UDP","66","443  >  52700 Len=24"
"3586","14.545260","15.235.181.45","192.168.219.118","TLSv1.3","664","Application Data"
"3587","14.545345","192.168.219.118","15.235.181.45","TCP","66","49926  >  2000 [ACK] Seq=7535 Ack=28025 Win=131072 Len=0 TSval=1420236270 TSecr=3619064314"
"3588","14.546625","192.168.219.118","15.235.181.45","TLSv1.3","109","Application Data"
"3589","14.561434","192.168.219.118","51.79.152.76","QUIC","1292","Initial, DCID=65a906f3a2112280, PKN: 9, CC, PADDING"
"3590","14.563032","104.18.27.193","192.168.219.118","QUIC","829","Protected Payload (KP0)"
"3591","14.564998","192.168.219.118","172.64.153.66","TLSv1.3","353","Application Data"
